Trip Start Timestamp,Trip ID,Trip Seconds,Trip Miles,Fare,Trip Total,Trips Pooled
05/17/2019,381529,1162.290981812653822,6.1,12.696256378938429,16.374874255954331,1.318665160446519
05/18/2019,408655,1055.628292814232054,5.7,12.919290110239689,16.396823946850032,1.287609352632416
05/19/2019,311497,1034.268355714501263,6.6,13.232840123660902,17.062235270323631,1.274830897247807
05/20/2019,282029,1243.310258874087416,7.0,14.453974591265437,18.66059305957898,1.326133128153488
05/21/2019,291328,1198.56407211115993,6.4,13.275938117860281,17.152744638345782,1.319172891036907
05/22/2019,289149,1247.184632091524064,6.5,13.539835863170891,17.340956946072786,1.305250925993173
05/23/2019,305613,1297.181016514349848,6.7,14.025049654301355,17.857085758786439,1.303010670357609
05/24/2019,351973,1158.797356615422206,6.3,12.520349572268327,16.129356484730363,1.314342293300907
05/25/2019,363376,1013.081722513319537,5.8,11.491987638148915,14.823508184360002,1.24526936286381
05/26/2019,317110,956.776746239475261,5.9,11.241871905647882,14.54116681908486,1.241597552899625
05/27/2019,227689,959.665530614127165,6.7,12.067590002152058,15.748518944700886,1.281436520868378
05/28/2019,264740,1195.031612147767621,6.8,12.526667673944247,16.293733625443832,1.338551031200423
05/29/2019,260049,1156.417013716645709,6.4,11.597468169460371,15.175631977050479,1.289668485554646
05/30/2019,295485,1220.843981928016651,6.5,12.337859789837048,16.105891365043911,1.275455606883598
05/31/2019,364794,1224.876988108357045,6.1,13.140491619927959,16.813124996573409,1.30396607400341
06/01/2019,392659,1008.923771007413557,5.6,11.667782987273945,15.075923816848716,1.253357238723676
06/02/2019,306097,1032.919871805342751,6.4,12.107379360137473,15.806519403979784,1.254063254458554
06/03/2019,264014,1211.334160309680547,7.0,13.539982728188657,17.648483451635141,1.313790177793602
06/04/2019,279328,1204.71843853820598,6.6,13.003091347806163,16.802677855424447,1.306958128078818
06/05/2019,288969,1193.671826389681938,6.4,13.065692167671965,16.771182514387356,1.299675743764902
06/06/2019,307510,1253.246375226237594,6.5,13.191164514975123,16.542912328054372,1.27773080550226
06/07/2019,364922,1220.848989067069377,6.2,13.543901162440193,17.186027233216961,1.300598484059607
06/08/2019,390717,1083.561869588474522,5.8,12.252275943969676,15.646482799571045,1.2666840705677
06/09/2019,309285,1083.57738655285578,6.8,14.070250739609098,17.841147259000598,1.273656983041531
06/10/2019,264233,1200.642811458069204,6.9,13.706321693353972,17.716147907339356,1.29460362634493
06/11/2019,272274,1209.406799767880885,6.5,12.731054011767558,16.545090643983634,1.290001983296238
06/12/2019,303730,1202.617719685246765,6.3,12.502386988443684,16.298575939156488,1.288874987653508
06/13/2019,311446,1216.556892687656929,6.5,13.200843805988839,17.034215498031762,1.265830994779191
06/14/2019,380326,1224.146490116373848,6.1,14.166208726198051,17.893604223744892,1.282094834431514
06/15/2019,401625,1073.648684718331777,5.7,13.568098350451292,17.047736520385932,1.259299097416744
06/16/2019,289650,1079.6813188330744,6.8,14.478344553771794,18.255857345071638,1.283997928534438
